name,region,indicator,month,value
Lamgabhi,Manzini,chirps,Sep 25,11.068
Lamgabhi,Manzini,chirps,Oct 25,11.082
Lamgabhi,Manzini,chirps,Nov 25,63.56
Lamgabhi,Manzini,chirps,Dec 25,63.6
Lamgabhi,Manzini,chirps,Jan 26,63.64
Lamgabhi,Manzini,chirps,Feb 26,63.68
Lamgabhi,Manzini,chirps,Mar 26,63.72
Lamgabhi,Manzini,chirps,Apr 26,54.44
Lamgabhi,Manzini,chirps,May 26,7.918
Lamgabhi,Manzini,ndvi,Jun 25,0.275
Lamgabhi,Manzini,ndvi,Jul 25,0.274
Lamgabhi,Manzini,ndvi,Aug 25,0.274
Lamgabhi,Manzini,ndvi,Sep 25,0.274
Lamgabhi,Manzini,ndvi,Oct 25,0.274
Lamgabhi,Manzini,ndvi,Nov 25,0.514
Lamgabhi,Manzini,ndvi,Dec 25,0.514
Lamgabhi,Manzini,ndvi,Jan 26,0.514
Lamgabhi,Manzini,ndvi,Feb 26,0.514
Lamgabhi,Manzini,ndvi,Mar 26,0.514
Lamgabhi,Manzini,ndvi,Apr 26,0.583
Lamgabhi,Manzini,ndvi,May 26,0.343
Lamgabhi,Manzini,lst,Jun 25,30.285
Lamgabhi,Manzini,lst,Jul 25,30.282
Lamgabhi,Manzini,lst,Aug 25,30.279
Lamgabhi,Manzini,lst,Sep 25,30.276
Lamgabhi,Manzini,lst,Oct 25,30.273
Lamgabhi,Manzini,lst,Nov 25,24.27
Lamgabhi,Manzini,lst,Dec 25,24.267
Lamgabhi,Manzini,lst,Jan 26,24.264
Lamgabhi,Manzini,lst,Feb 26,24.261
Lamgabhi,Manzini,lst,Mar 26,24.258
Lamgabhi,Manzini,lst,Apr 26,23.874
Lamgabhi,Manzini,lst,May 26,29.871
Lamgabhi,Manzini,smap,Jun 25,0.115
Lamgabhi,Manzini,smap,Jul 25,0.115
Lamgabhi,Manzini,smap,Aug 25,0.115
Lamgabhi,Manzini,smap,Sep 25,0.115
Lamgabhi,Manzini,smap,Oct 25,0.115
Lamgabhi,Manzini,smap,Nov 25,0.285
Lamgabhi,Manzini,smap,Dec 25,0.285
Lamgabhi,Manzini,smap,Jan 26,0.285
Lamgabhi,Manzini,smap,Feb 26,0.285
Lamgabhi,Manzini,smap,Mar 26,0.285
Lamgabhi,Manzini,smap,Apr 26,0.28
Lamgabhi,Manzini,smap,May 26,0.11
Lamgabhi,Manzini,precip_station,Jun 25,5.912
Lamgabhi,Manzini,precip_station,Jul 25,5.924
Lamgabhi,Manzini,precip_station,Aug 25,5.936
Lamgabhi,Manzini,precip_station,Sep 25,5.948
Lamgabhi,Manzini,precip_station,Oct 25,5.961
Lamgabhi,Manzini,precip_station,Nov 25,41.181
Lamgabhi,Manzini,precip_station,Dec 25,41.222
Lamgabhi,Manzini,precip_station,Jan 26,41.263
Lamgabhi,Manzini,precip_station,Feb 26,41.304
Lamgabhi,Manzini,precip_station,Mar 26,41.346
Lamgabhi,Manzini,precip_station,Apr 26,52.514
Lamgabhi,Manzini,precip_station,May 26,9.341
Lamgabhi,Manzini,tmax,Jun 25,33.32
Lamgabhi,Manzini,tmax,Jul 25,33.318
Lamgabhi,Manzini,tmax,Aug 25,33.316
Lamgabhi,Manzini,tmax,Sep 25,33.314
Lamgabhi,Manzini,tmax,Oct 25,33.312
Lamgabhi,Manzini,tmax,Nov 25,28.31
Lamgabhi,Manzini,tmax,Dec 25,28.308
Lamgabhi,Manzini,tmax,Jan 26,28.306
Lamgabhi,Manzini,tmax,Feb 26,28.304
Lamgabhi,Manzini,tmax,Mar 26,28.302
Lamgabhi,Manzini,tmax,Apr 26,28.254
Lamgabhi,Manzini,tmax,May 26,33.252
Lamgabhi,Manzini,tmin,Jun 25,10.556
Lamgabhi,Manzini,tmin,Jul 25,10.554
Lamgabhi,Manzini,tmin,Aug 25,10.552
Lamgabhi,Manzini,tmin,Sep 25,10.55
Lamgabhi,Manzini,tmin,Oct 25,10.548
Lamgabhi,Manzini,tmin,Nov 25,15.546
Lamgabhi,Manzini,tmin,Dec 25,15.544
Lamgabhi,Manzini,tmin,Jan 26,15.542
Lamgabhi,Manzini,tmin,Feb 26,15.54
Lamgabhi,Manzini,tmin,Mar 26,15.538
Lamgabhi,Manzini,tmin,Apr 26,15.042
Lamgabhi,Manzini,tmin,May 26,10.04
Lamgabhi,Manzini,spi3,Jun 25,-0.082
Lamgabhi,Manzini,spi3,Jul 25,-0.156
Lamgabhi,Manzini,spi3,Aug 25,-0.229
Lamgabhi,Manzini,spi3,Sep 25,-0.302
Lamgabhi,Manzini,spi3,Oct 25,-0.375
Lamgabhi,Manzini,spi3,Nov 25,-0.449
Lamgabhi,Manzini,spi3,Dec 25,-0.522
Lamgabhi,Manzini,spi3,Jan 26,-0.595
Lamgabhi,Manzini,spi3,Feb 26,-0.668
Lamgabhi,Manzini,spi3,Mar 26,-0.742
Lamgabhi,Manzini,spi3,Apr 26,-0.526
Lamgabhi,Manzini,spi3,May 26,-0.599
Lamgabhi,Manzini,iks_submissions,Jun 25,5
Lamgabhi,Manzini,iks_submissions,Jul 25,6
Lamgabhi,Manzini,iks_submissions,Aug 25,6
Lamgabhi,Manzini,iks_submissions,Sep 25,7
Lamgabhi,Manzini,iks_submissions,Oct 25,7
Lamgabhi,Manzini,iks_submissions,Nov 25,8
Lamgabhi,Manzini,iks_submissions,Dec 25,8
Lamgabhi,Manzini,iks_submissions,Jan 26,9
Lamgabhi,Manzini,iks_submissions,Feb 26,9
Lamgabhi,Manzini,iks_submissions,Mar 26,10
Lamgabhi,Manzini,iks_submissions,Apr 26,10
Lamgabhi,Manzini,iks_submissions,May 26,10
Lamgabhi,Manzini,iks_drought,Jun 25,4
Lamgabhi,Manzini,iks_drought,Jul 25,4
Lamgabhi,Manzini,iks_drought,Aug 25,4
Lamgabhi,Manzini,iks_drought,Sep 25,5
Lamgabhi,Manzini,iks_drought,Oct 25,5
Lamgabhi,Manzini,iks_drought,Nov 25,5
Lamgabhi,Manzini,iks_drought,Dec 25,5
Lamgabhi,Manzini,iks_drought,Jan 26,6
Lamgabhi,Manzini,iks_drought,Feb 26,6
Lamgabhi,Manzini,iks_drought,Mar 26,6
Lamgabhi,Manzini,iks_drought,Apr 26,5
Lamgabhi,Manzini,iks_drought,May 26,6
Ngwempisi,Manzini,chirps,Jun 25,20.042
Ngwempisi,Manzini,chirps,Jul 25,20.028
Ngwempisi,Manzini,chirps,Aug 25,20.014
Ngwempisi,Manzini,chirps,Sep 25,20
Ngwempisi,Manzini,chirps,Oct 25,19.986
Ngwempisi,Manzini,chirps,Nov 25,88.92
Ngwempisi,Manzini,chirps,Dec 25,88.88
Ngwempisi,Manzini,chirps,Jan 26,88.84
Ngwempisi,Manzini,chirps,Feb 26,88.8
Ngwempisi,Manzini,chirps,Mar 26,88.76
Ngwempisi,Manzini,chirps,Apr 26,62.52
Ngwempisi,Manzini,chirps,May 26,10.718
Ngwempisi,Manzini,ndvi,Jun 25,0.295
Ngwempisi,Manzini,ndvi,Jul 25,0.295
Ngwempisi,Manzini,ndvi,Aug 25,0.295
Ngwempisi,Manzini,ndvi,Sep 25,0.294
Ngwempisi,Manzini,ndvi,Oct 25,0.294
Ngwempisi,Manzini,ndvi,Nov 25,0.534
Ngwempisi,Manzini,ndvi,Dec 25,0.534
Ngwempisi,Manzini,ndvi,Jan 26,0.534
Ngwempisi,Manzini,ndvi,Feb 26,0.534
Ngwempisi,Manzini,ndvi,Mar 26,0.534
Ngwempisi,Manzini,ndvi,Apr 26,0.567
Ngwempisi,Manzini,ndvi,May 26,0.327
Ngwempisi,Manzini,lst,Jun 25,31.707
Ngwempisi,Manzini,lst,Jul 25,31.704
Ngwempisi,Manzini,lst,Aug 25,31.701
Ngwempisi,Manzini,lst,Sep 25,31.698
Ngwempisi,Manzini,lst,Oct 25,31.695
Ngwempisi,Manzini,lst,Nov 25,25.692
Ngwempisi,Manzini,lst,Dec 25,25.689
Ngwempisi,Manzini,lst,Jan 26,25.686
Ngwempisi,Manzini,lst,Feb 26,25.683
Ngwempisi,Manzini,lst,Mar 26,25.68
Ngwempisi,Manzini,lst,Apr 26,24.48
Ngwempisi,Manzini,lst,May 26,30.477
Ngwempisi,Manzini,smap,Jun 25,0.075
Ngwempisi,Manzini,smap,Jul 25,0.075
Ngwempisi,Manzini,smap,Aug 25,0.075
Ngwempisi,Manzini,smap,Sep 25,0.075
Ngwempisi,Manzini,smap,Oct 25,0.075
Ngwempisi,Manzini,smap,Nov 25,0.245
Ngwempisi,Manzini,smap,Dec 25,0.245
Ngwempisi,Manzini,smap,Jan 26,0.245
Ngwempisi,Manzini,smap,Feb 26,0.245
Ngwempisi,Manzini,smap,Mar 26,0.245
Ngwempisi,Manzini,smap,Apr 26,0.259
Ngwempisi,Manzini,smap,May 26,0.089
Ngwempisi,Manzini,precip_station,Jun 25,18.6
Ngwempisi,Manzini,precip_station,Jul 25,18.583
Ngwempisi,Manzini,precip_station,Aug 25,18.566
Ngwempisi,Manzini,precip_station,Sep 25,18.549
Ngwempisi,Manzini,precip_station,Oct 25,18.532
Ngwempisi,Manzini,precip_station,Nov 25,82.495
Ngwempisi,Manzini,precip_station,Dec 25,82.44
Ngwempisi,Manzini,precip_station,Jan 26,82.385
Ngwempisi,Manzini,precip_station,Feb 26,82.331
Ngwempisi,Manzini,precip_station,Mar 26,82.276
Ngwempisi,Manzini,precip_station,Apr 26,45.548
Ngwempisi,Manzini,precip_station,May 26,7.257
Ngwempisi,Manzini,tmax,Jun 25,33.724
Ngwempisi,Manzini,tmax,Jul 25,33.722
Ngwempisi,Manzini,tmax,Aug 25,33.72
Ngwempisi,Manzini,tmax,Sep 25,33.718
Ngwempisi,Manzini,tmax,Oct 25,33.716
Ngwempisi,Manzini,tmax,Nov 25,28.714
Ngwempisi,Manzini,tmax,Dec 25,28.712
Ngwempisi,Manzini,tmax,Jan 26,28.71
Ngwempisi,Manzini,tmax,Feb 26,28.708
Ngwempisi,Manzini,tmax,Mar 26,28.706
Ngwempisi,Manzini,tmax,Apr 26,27.442
Ngwempisi,Manzini,tmax,May 26,32.44
Ngwempisi,Manzini,tmin,Jun 25,10.96
Ngwempisi,Manzini,tmin,Jul 25,10.958
Ngwempisi,Manzini,tmin,Aug 25,10.956
Ngwempisi,Manzini,tmin,Sep 25,10.954
Ngwempisi,Manzini,tmin,Oct 25,10.952
Ngwempisi,Manzini,tmin,Nov 25,15.95
Ngwempisi,Manzini,tmin,Dec 25,15.948
Ngwempisi,Manzini,tmin,Jan 26,15.946
Ngwempisi,Manzini,tmin,Feb 26,15.944
Ngwempisi,Manzini,tmin,Mar 26,15.942
Ngwempisi,Manzini,tmin,Apr 26,16.23
Ngwempisi,Manzini,tmin,May 26,11.228
Ngwempisi,Manzini,spi3,Jun 25,0.019
Ngwempisi,Manzini,spi3,Jul 25,-0.055
Ngwempisi,Manzini,spi3,Aug 25,-0.128
Ngwempisi,Manzini,spi3,Sep 25,-0.201
Ngwempisi,Manzini,spi3,Oct 25,-0.274
Ngwempisi,Manzini,spi3,Nov 25,-0.348
Ngwempisi,Manzini,spi3,Dec 25,-0.421
Ngwempisi,Manzini,spi3,Jan 26,-0.494
Ngwempisi,Manzini,spi3,Feb 26,-0.567
Ngwempisi,Manzini,spi3,Mar 26,-0.641
Ngwempisi,Manzini,spi3,Apr 26,-0.729
Ngwempisi,Manzini,spi3,May 26,-0.802
Ngwempisi,Manzini,iks_submissions,Jun 25,6
Ngwempisi,Manzini,iks_submissions,Jul 25,6
Ngwempisi,Manzini,iks_submissions,Aug 25,7
Ngwempisi,Manzini,iks_submissions,Sep 25,7
Ngwempisi,Manzini,iks_submissions,Oct 25,8
Ngwempisi,Manzini,iks_submissions,Nov 25,8
Ngwempisi,Manzini,iks_submissions,Dec 25,9
Ngwempisi,Manzini,iks_submissions,Jan 26,9
Ngwempisi,Manzini,iks_submissions,Feb 26,10
Ngwempisi,Manzini,iks_submissions,Mar 26,10
Ngwempisi,Manzini,iks_submissions,Apr 26,9
Ngwempisi,Manzini,iks_submissions,May 26,10
Ngwempisi,Manzini,iks_drought,Jun 25,3
Ngwempisi,Manzini,iks_drought,Jul 25,3
Ngwempisi,Manzini,iks_drought,Aug 25,3
Ngwempisi,Manzini,iks_drought,Sep 25,4
Ngwempisi,Manzini,iks_drought,Oct 25,4
Ngwempisi,Manzini,iks_drought,Nov 25,4
Ngwempisi,Manzini,iks_drought,Dec 25,5
Ngwempisi,Manzini,iks_drought,Jan 26,5
Ngwempisi,Manzini,iks_drought,Feb 26,5
Ngwempisi,Manzini,iks_drought,Mar 26,5
Ngwempisi,Manzini,iks_drought,Apr 26,7
Ngwempisi,Manzini,iks_drought,May 26,7
Mkhiweni,Manzini,chirps,Jun 25,12.692
Mkhiweni,Manzini,chirps,Jul 25,12.706
Mkhiweni,Manzini,chirps,Aug 25,12.72
Mkhiweni,Manzini,chirps,Sep 25,12.734
Mkhiweni,Manzini,chirps,Oct 25,12.748
Mkhiweni,Manzini,chirps,Nov 25,68.32
Mkhiweni,Manzini,chirps,Dec 25,68.36
Mkhiweni,Manzini,chirps,Jan 26,68.4
Mkhiweni,Manzini,chirps,Feb 26,68.44
Mkhiweni,Manzini,chirps,Mar 26,68.48
Mkhiweni,Manzini,chirps,Apr 26,66.32
Mkhiweni,Manzini,chirps,May 26,12.048
Mkhiweni,Manzini,ndvi,Jun 25,0.292
Mkhiweni,Manzini,ndvi,Jul 25,0.292
Mkhiweni,Manzini,ndvi,Aug 25,0.292
Mkhiweni,Manzini,ndvi,Sep 25,0.292
Mkhiweni,Manzini,ndvi,Oct 25,0.292
Mkhiweni,Manzini,ndvi,Nov 25,0.532
Mkhiweni,Manzini,ndvi,Dec 25,0.532
Mkhiweni,Manzini,ndvi,Jan 26,0.533
Mkhiweni,Manzini,ndvi,Feb 26,0.533
Mkhiweni,Manzini,ndvi,Mar 26,0.533
Mkhiweni,Manzini,ndvi,Apr 26,0.532
Mkhiweni,Manzini,ndvi,May 26,0.292
Mkhiweni,Manzini,lst,Jun 25,32.424
Mkhiweni,Manzini,lst,Jul 25,32.427
Mkhiweni,Manzini,lst,Aug 25,32.43
Mkhiweni,Manzini,lst,Sep 25,32.433
Mkhiweni,Manzini,lst,Oct 25,32.436
Mkhiweni,Manzini,lst,Nov 25,26.439
Mkhiweni,Manzini,lst,Dec 25,26.442
Mkhiweni,Manzini,lst,Jan 26,26.445
Mkhiweni,Manzini,lst,Feb 26,26.448
Mkhiweni,Manzini,lst,Mar 26,26.451
Mkhiweni,Manzini,lst,Apr 26,25.515
Mkhiweni,Manzini,lst,May 26,31.518
Mkhiweni,Manzini,smap,Jun 25,0.114
Mkhiweni,Manzini,smap,Jul 25,0.114
Mkhiweni,Manzini,smap,Aug 25,0.114
Mkhiweni,Manzini,smap,Sep 25,0.114
Mkhiweni,Manzini,smap,Oct 25,0.114
Mkhiweni,Manzini,smap,Nov 25,0.284
Mkhiweni,Manzini,smap,Dec 25,0.284
Mkhiweni,Manzini,smap,Jan 26,0.284
Mkhiweni,Manzini,smap,Feb 26,0.284
Mkhiweni,Manzini,smap,Mar 26,0.284
Mkhiweni,Manzini,smap,Apr 26,0.254
Mkhiweni,Manzini,smap,May 26,0.084
Mkhiweni,Manzini,precip_station,Jun 25,7.577
Mkhiweni,Manzini,precip_station,Jul 25,7.564
Mkhiweni,Manzini,precip_station,Aug 25,7.551
Mkhiweni,Manzini,precip_station,Sep 25,7.538
Mkhiweni,Manzini,precip_station,Oct 25,7.526
Mkhiweni,Manzini,precip_station,Nov 25,46.365
Mkhiweni,Manzini,precip_station,Dec 25,46.321
Mkhiweni,Manzini,precip_station,Jan 26,46.278
Mkhiweni,Manzini,precip_station,Feb 26,46.235
Mkhiweni,Manzini,precip_station,Mar 26,46.192
Mkhiweni,Manzini,precip_station,Apr 26,72.401
Mkhiweni,Manzini,precip_station,May 26,15.388
Mkhiweni,Manzini,tmax,Jun 25,32.006
Mkhiweni,Manzini,tmax,Jul 25,32.008
Mkhiweni,Manzini,tmax,Aug 25,32.01
Mkhiweni,Manzini,tmax,Sep 25,32.012
Mkhiweni,Manzini,tmax,Oct 25,32.014
Mkhiweni,Manzini,tmax,Nov 25,27.016
Mkhiweni,Manzini,tmax,Dec 25,27.018
Mkhiweni,Manzini,tmax,Jan 26,27.02
Mkhiweni,Manzini,tmax,Feb 26,27.022
Mkhiweni,Manzini,tmax,Mar 26,27.024
Mkhiweni,Manzini,tmax,Apr 26,27.232
Mkhiweni,Manzini,tmax,May 26,32.23
Mkhiweni,Manzini,tmin,Jun 25,10.77
Mkhiweni,Manzini,tmin,Jul 25,10.772
Mkhiweni,Manzini,tmin,Aug 25,10.774
Mkhiweni,Manzini,tmin,Sep 25,10.776
Mkhiweni,Manzini,tmin,Oct 25,10.778
Mkhiweni,Manzini,tmin,Nov 25,15.78
Mkhiweni,Manzini,tmin,Dec 25,15.782
Mkhiweni,Manzini,tmin,Jan 26,15.784
Mkhiweni,Manzini,tmin,Feb 26,15.786
Mkhiweni,Manzini,tmin,Mar 26,15.788
Mkhiweni,Manzini,tmin,Apr 26,16.02
Mkhiweni,Manzini,tmin,May 26,11.018
Mkhiweni,Manzini,spi3,Jun 25,-0.086
Mkhiweni,Manzini,spi3,Jul 25,-0.158
Mkhiweni,Manzini,spi3,Aug 25,-0.23
Mkhiweni,Manzini,spi3,Sep 25,-0.303
Mkhiweni,Manzini,spi3,Oct 25,-0.375
Mkhiweni,Manzini,spi3,Nov 25,-0.447
Mkhiweni,Manzini,spi3,Dec 25,-0.519
Mkhiweni,Manzini,spi3,Jan 26,-0.592
Mkhiweni,Manzini,spi3,Feb 26,-0.664
Mkhiweni,Manzini,spi3,Mar 26,-0.736
Mkhiweni,Manzini,spi3,Apr 26,-0.782
Mkhiweni,Manzini,spi3,May 26,-0.855
Mkhiweni,Manzini,iks_submissions,Jun 25,8
Mkhiweni,Manzini,iks_submissions,Jul 25,8
Mkhiweni,Manzini,iks_submissions,Aug 25,9
Mkhiweni,Manzini,iks_submissions,Sep 25,9
Mkhiweni,Manzini,iks_submissions,Oct 25,10
Mkhiweni,Manzini,iks_submissions,Nov 25,10
Mkhiweni,Manzini,iks_submissions,Dec 25,11
Mkhiweni,Manzini,iks_submissions,Jan 26,11
Mkhiweni,Manzini,iks_submissions,Feb 26,12
Mkhiweni,Manzini,iks_submissions,Mar 26,12
Mkhiweni,Manzini,iks_submissions,Apr 26,11
Mkhiweni,Manzini,iks_submissions,May 26,11
Mkhiweni,Manzini,iks_drought,Jun 25,2
Mkhiweni,Manzini,iks_drought,Jul 25,2
Mkhiweni,Manzini,iks_drought,Aug 25,3
Mkhiweni,Manzini,iks_drought,Sep 25,3
Mkhiweni,Manzini,iks_drought,Oct 25,3
Mkhiweni,Manzini,iks_drought,Nov 25,3
Mkhiweni,Manzini,iks_drought,Dec 25,4
Mkhiweni,Manzini,iks_drought,Jan 26,4
Mkhiweni,Manzini,iks_drought,Feb 26,4
Mkhiweni,Manzini,iks_drought,Mar 26,5
Mkhiweni,Manzini,iks_drought,Apr 26,7
Mkhiweni,Manzini,iks_drought,May 26,8
Lugongolweni,Lubombo,chirps,Jun 25,11.088
Lugongolweni,Lubombo,chirps,Jul 25,11.102
Lugongolweni,Lubombo,chirps,Aug 25,11.116
Lugongolweni,Lubombo,chirps,Sep 25,11.13
Lugongolweni,Lubombo,chirps,Oct 25,11.144
Lugongolweni,Lubombo,chirps,Nov 25,57.88
Lugongolweni,Lubombo,chirps,Dec 25,57.92
Lugongolweni,Lubombo,chirps,Jan 26,57.96
Lugongolweni,Lubombo,chirps,Feb 26,58
Lugongolweni,Lubombo,chirps,Mar 26,58.04
Lugongolweni,Lubombo,chirps,Apr 26,67.96
Lugongolweni,Lubombo,chirps,May 26,14.7
Lugongolweni,Lubombo,ndvi,Jun 25,0.32
Lugongolweni,Lubombo,ndvi,Jul 25,0.32
Lugongolweni,Lubombo,ndvi,Aug 25,0.319
Lugongolweni,Lubombo,ndvi,Sep 25,0.319
Lugongolweni,Lubombo,ndvi,Oct 25,0.319
Lugongolweni,Lubombo,ndvi,Nov 25,0.559
Lugongolweni,Lubombo,ndvi,Dec 25,0.559
Lugongolweni,Lubombo,ndvi,Jan 26,0.559
Lugongolweni,Lubombo,ndvi,Feb 26,0.559
Lugongolweni,Lubombo,ndvi,Mar 26,0.559
Lugongolweni,Lubombo,ndvi,Apr 26,0.512
Lugongolweni,Lubombo,ndvi,May 26,0.271
Lugongolweni,Lubombo,lst,Jun 25,33.282
Lugongolweni,Lubombo,lst,Jul 25,33.285
Lugongolweni,Lubombo,lst,Aug 25,33.288
Lugongolweni,Lubombo,lst,Sep 25,33.291
Lugongolweni,Lubombo,lst,Oct 25,33.294
Lugongolweni,Lubombo,lst,Nov 25,27.297
Lugongolweni,Lubombo,lst,Dec 25,24.3
Lugongolweni,Lubombo,lst,Jan 26,24.303
Lugongolweni,Lubombo,lst,Feb 26,24.306
Lugongolweni,Lubombo,lst,Mar 26,24.309
Lugongolweni,Lubombo,lst,Apr 26,26.427
Lugongolweni,Lubombo,lst,May 26,32.424
Lugongolweni,Lubombo,smap,Jun 25,0.082
Lugongolweni,Lubombo,smap,Jul 25,0.082
Lugongolweni,Lubombo,smap,Aug 25,0.082
Lugongolweni,Lubombo,smap,Sep 25,0.082
Lugongolweni,Lubombo,smap,Oct 25,0.082
Lugongolweni,Lubombo,smap,Nov 25,0.252
Lugongolweni,Lubombo,smap,Dec 25,0.252
Lugongolweni,Lubombo,smap,Jan 26,0.251
Lugongolweni,Lubombo,smap,Feb 26,0.251
Lugongolweni,Lubombo,smap,Mar 26,0.251
Lugongolweni,Lubombo,smap,Apr 26,0.238
Lugongolweni,Lubombo,smap,May 26,0.068
Lugongolweni,Lubombo,precip_station,Jun 25,12.375
Lugongolweni,Lubombo,precip_station,Jul 25,12.36
Lugongolweni,Lubombo,precip_station,Aug 25,12.345
Lugongolweni,Lubombo,precip_station,Sep 25,12.33
Lugongolweni,Lubombo,precip_station,Oct 25,12.315
Lugongolweni,Lubombo,precip_station,Nov 25,57.805
Lugongolweni,Lubombo,precip_station,Dec 25,57.756
Lugongolweni,Lubombo,precip_station,Jan 26,57.708
Lugongolweni,Lubombo,precip_station,Feb 26,57.66
Lugongolweni,Lubombo,precip_station,Mar 26,57.612
Lugongolweni,Lubombo,precip_station,Apr 26,37.358
Lugongolweni,Lubombo,precip_station,May 26,5.969
Lugongolweni,Lubombo,tmax,Jun 25,33.122
Lugongolweni,Lubombo,tmax,Jul 25,33.12
Lugongolweni,Lubombo,tmax,Aug 25,33.118
Lugongolweni,Lubombo,tmax,Sep 25,33.116
Lugongolweni,Lubombo,tmax,Oct 25,33.114
Lugongolweni,Lubombo,tmax,Nov 25,28.112
Lugongolweni,Lubombo,tmax,Dec 25,28.11
Lugongolweni,Lubombo,tmax,Jan 26,28.108
Lugongolweni,Lubombo,tmax,Feb 26,28.106
Lugongolweni,Lubombo,tmax,Mar 26,28.104
Lugongolweni,Lubombo,tmax,Apr 26,27.72
Lugongolweni,Lubombo,tmax,May 26,32.718
Lugongolweni,Lubombo,tmin,Jun 25,11.858
Lugongolweni,Lubombo,tmin,Jul 25,11.856
Lugongolweni,Lubombo,tmin,Aug 25,11.854
Lugongolweni,Lubombo,tmin,Sep 25,11.852
Lugongolweni,Lubombo,tmin,Oct 25,11.85
Lugongolweni,Lubombo,tmin,Nov 25,16.848
Lugongolweni,Lubombo,tmin,Dec 25,16.846
Lugongolweni,Lubombo,tmin,Jan 26,16.844
Lugongolweni,Lubombo,tmin,Feb 26,16.842
Lugongolweni,Lubombo,tmin,Mar 26,16.84
Lugongolweni,Lubombo,tmin,Apr 26,16.008
Lugongolweni,Lubombo,tmin,May 26,11.006
Lugongolweni,Lubombo,spi3,Jun 25,0.243
Lugongolweni,Lubombo,spi3,Jul 25,0.133
Lugongolweni,Lubombo,spi3,Aug 25,0.024
Lugongolweni,Lubombo,spi3,Sep 25,-0.086
Lugongolweni,Lubombo,spi3,Oct 25,-0.195
Lugongolweni,Lubombo,spi3,Nov 25,-0.305
Lugongolweni,Lubombo,spi3,Dec 25,-0.415
Lugongolweni,Lubombo,spi3,Jan 26,-0.524
Lugongolweni,Lubombo,spi3,Feb 26,-0.634
Lugongolweni,Lubombo,spi3,Mar 26,-0.743
Lugongolweni,Lubombo,spi3,Apr 26,-1.148
Lugongolweni,Lubombo,spi3,May 26,-1.258
Lugongolweni,Lubombo,iks_submissions,Jun 25,7
Lugongolweni,Lubombo,iks_submissions,Jul 25,8
Lugongolweni,Lubombo,iks_submissions,Aug 25,8
Lugongolweni,Lubombo,iks_submissions,Sep 25,9
Lugongolweni,Lubombo,iks_submissions,Oct 25,9
Lugongolweni,Lubombo,iks_submissions,Nov 25,10
Lugongolweni,Lubombo,iks_submissions,Dec 25,10
Lugongolweni,Lubombo,iks_submissions,Jan 26,11
Lugongolweni,Lubombo,iks_submissions,Feb 26,11
Lugongolweni,Lubombo,iks_submissions,Mar 26,12
Lugongolweni,Lubombo,iks_submissions,Apr 26,14
Lugongolweni,Lubombo,iks_submissions,May 26,14
Lugongolweni,Lubombo,iks_drought,Jun 25,6
Lugongolweni,Lubombo,iks_drought,Jul 25,7
Lugongolweni,Lubombo,iks_drought,Aug 25,7
Lugongolweni,Lubombo,iks_drought,Sep 25,7
Lugongolweni,Lubombo,iks_drought,Oct 25,8
Lugongolweni,Lubombo,iks_drought,Nov 25,8
Lugongolweni,Lubombo,iks_drought,Dec 25,8
Lugongolweni,Lubombo,iks_drought,Jan 26,9
Lugongolweni,Lubombo,iks_drought,Feb 26,9
Lugongolweni,Lubombo,iks_drought,Mar 26,9
Lugongolweni,Lubombo,iks_drought,Apr 26,9
Lugongolweni,Lubombo,iks_drought,May 26,9
Lobamba,Hhohho,chirps,Jun 25,23.032
Lobamba,Hhohho,chirps,Jul 25,23.018
Lobamba,Hhohho,chirps,Aug 25,23.004
Lobamba,Hhohho,chirps,Sep 25,22.99
Lobamba,Hhohho,chirps,Oct 25,22.976
Lobamba,Hhohho,chirps,Nov 25,103.32
Lobamba,Hhohho,chirps,Dec 25,103.28
Lobamba,Hhohho,chirps,Jan 26,103.24
Lobamba,Hhohho,chirps,Feb 26,103.2
Lobamba,Hhohho,chirps,Mar 26,103.16
Lobamba,Hhohho,chirps,Apr 26,89.4
Lobamba,Hhohho,chirps,May 26,18.076
Lobamba,Hhohho,ndvi,Jun 25,0.342
Lobamba,Hhohho,ndvi,Jul 25,0.342
Lobamba,Hhohho,ndvi,Aug 25,0.342
Lobamba,Hhohho,ndvi,Sep 25,0.342
Lobamba,Hhohho,ndvi,Oct 25,0.342
Lobamba,Hhohho,ndvi,Nov 25,0.582
Lobamba,Hhohho,ndvi,Dec 25,0.582
Lobamba,Hhohho,ndvi,Jan 26,0.582
Lobamba,Hhohho,ndvi,Feb 26,0.582
Lobamba,Hhohho,ndvi,Mar 26,0.582
Lobamba,Hhohho,ndvi,Apr 26,0.526
Lobamba,Hhohho,ndvi,May 26,0.286
Lobamba,Hhohho,lst,Jun 25,30.774
Lobamba,Hhohho,lst,Jul 25,30.777
Lobamba,Hhohho,lst,Aug 25,30.78
Lobamba,Hhohho,lst,Sep 25,30.783
Lobamba,Hhohho,lst,Oct 25,30.786
Lobamba,Hhohho,lst,Nov 25,24.789
Lobamba,Hhohho,lst,Dec 25,24.792
Lobamba,Hhohho,lst,Jan 26,24.795
Lobamba,Hhohho,lst,Feb 26,24.798
Lobamba,Hhohho,lst,Mar 26,24.801
Lobamba,Hhohho,lst,Apr 26,25.809
Lobamba,Hhohho,lst,May 26,31.812
Lobamba,Hhohho,smap,Jun 25,0.095
Lobamba,Hhohho,smap,Jul 25,0.095
